,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
0,1017457,206599.02292371288,114687.59847371142,310368.87274267385,Bid,Yes,255069.51042200506,-48470.487498292176,50.2276575902676
1,1000558,371356.51932936127,219187.9332644441,403263.6525679349,Bid,No,,,8.592048766558676
2,1003406,267750.1010818825,367025.5696045584,419682.0128373441,Bid,No,,,56.74392321106847
3,1000924,1400000,248549.4074549261,1230708.5715502352,Bid,No,,,-12.092244889268917
4,1005869,348320.5817675107,291173.1038702802,324521.15532396646,Bid,No,,,-6.832621352082298
5,1010534,391168.6635043278,94130.87461316847,399514.17063892336,Bid,Yes,343412.62428993644,47756.03921439138,2.1334804940230603
6,1014677,473271.652173913,427992.28757653193,395678.7174265748,Skip: below threshold,—,,,-16.39501000977451
7,1014997,1082138.671875,877454.9078112764,1189860.7677226826,Bid,Yes,895004.0059675019,187134.6659074981,9.954555608019685
8,1014604,473215.3427967381,586482.1266988459,510138.9475666251,Skip: below threshold,—,,,7.802706596887947
9,1011306,651299.3829699712,571106.9341641329,515780.76208316174,Skip: below threshold,—,,,-20.807423502972618
10,1016480,463496.0044964688,641086.7040972356,385105.926598353,Skip: below threshold,—,,,-16.912783958790957
11,1007998,285187.5676355858,288265.28402334213,184870.0598824357,Skip: below threshold,—,,,-35.17597509065906
12,1010451,1292944.4967074315,2245188.1364096394,1143362.7908165955,Skip: below threshold,—,,,-11.569074022261253
13,1000036,695055.5376213324,965995.9816402906,752096.83478664,Skip: below threshold,—,,,8.206725085669882
14,1012108,77690.68435333132,36162.029029925325,183496.9905455417,Bid,No,,,136.18918030250748
15,1009568,589051.7320471316,804375.1479539361,573875.427837119,Skip: below threshold,—,,,-2.576395821343305
16,1003748,459991.8864097363,408602.80742641573,467988.5002194331,Bid,Yes,416774.863574944,43217.02283479227,1.7384249692121414
17,1009426,401728.48283761897,587703.0147290932,459991.9356726268,Skip: below threshold,—,,,14.503191912971289
18,1006637,165090.46998633575,112699.68735989735,178093.0690439052,Bid,Yes,149546.63782557633,15543.832160759426,7.876044606721189
19,1004012,956837.7279735854,1110437.6171282544,960571.3606701794,Skip: below threshold,—,,,0.3902054222403181
20,1001960,756580.206299068,573946.0103241876,666366.2092633669,Bid,No,,,-11.923917158366756
