,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
0,1008118,672250.5196064847,579487.413063084,712962.7841307739,Bid,No,,,6.0561149953622815
1,1008749,377490.234375,404260.6225650199,433659.4319972339,Skip: below threshold,—,,,14.879642572802354
2,1002827,256869.18871774105,38083.16254841669,470630.5544259964,Bid,Yes,386389.4968619283,-129520.30814418726,83.21798607895536
3,1009821,619020.5531590966,515254.40968201467,601447.3620781088,Bid,Yes,525559.497875655,93461.05528344167,-2.838870372123372
4,1003451,744000.7597581437,253040.00537299147,520019.4713063634,Bid,No,,,-30.104981146066446
5,1011528,469910.0924401672,762880.68877667,533592.1834265186,Skip: below threshold,—,,,13.551973454253888
6,1003430,373783.8017113671,292956.36407466716,427125.10673783696,Bid,Yes,357273.52972200443,16510.271989362664,14.27063045060995
7,1013725,313440.3711810425,245508.3797723999,310885.18569719803,Bid,No,,,-0.8152062461566622
8,1015406,291053.01613642275,287355.58263889153,345353.4421329961,Bid,No,,,18.656541243716777
9,1010895,669635.7827476038,1138279.937866646,559176.7372939894,Skip: below threshold,—,,,-16.4953917188216
10,1001818,386514.4747725393,351999.6784823881,445448.6060936183,Bid,Yes,359039.67205203586,27474.802720503416,15.247587132606434
11,1011804,948134.5214141996,1577574.3565878554,904073.4575541244,Skip: below threshold,—,,,-4.647132117323972
12,1013011,54941.40726209423,61023.09311916058,118791.01327448514,Bid,No,,,116.21399813769008
13,1005391,664632.0495185695,510203.4807264814,548303.7272627247,Skip: below threshold,—,,,-17.502665172422546
14,1011633,449933.3288974649,380997.17016602564,401023.1837631095,Skip: below threshold,—,,,-10.870531697264312
15,1000967,256258.54568054693,185102.56774191422,205149.53196495344,Bid,Yes,188804.6190967525,67453.92658379444,-19.944315839248624
16,1008611,510768.5434330101,197368.86814480962,304576.9751200752,Bid,No,,,-40.36888546954497
17,1005308,416405.6537998352,319580.72205661796,313870.0726984736,Skip: below threshold,—,,,-24.623964676197723
18,1017112,535130.7650438464,106160.10766959193,572702.0940542042,Bid,Yes,491974.49535275804,43156.26969108841,7.020962251587102
19,1007636,290526.0376527579,387352.16576371324,417446.1315335095,Skip: below threshold,—,,,43.686306021372474
20,1004818,364589.575938726,64034.741868768986,400659.3167320687,Bid,Yes,329126.63670432527,35462.93923440075,9.893245219771366
21,1010936,735526.1348005503,627381.4366471098,723104.8133194926,Skip: no budget,—,,,-1.6887668423129405
22,1004932,647557.8375113258,358339.45148980175,635815.9752713904,Bid,No,,,-1.8132530501153992
23,1007422,264803.07220467384,74371.37682116978,243244.12773348443,Bid,No,,,-8.141500886562932
24,1004966,549645.4905228077,723040.615101536,594802.8292358,Skip: below threshold,—,,,8.215720767587822
25,1017018,398779.2297111417,325059.54163348343,393811.9809372781,Bid,Yes,331560.7324661531,67218.49724498863,-1.2456137139995265
26,1007664,848046.0715754833,642061.9898350507,1016950.4992170742,Skip: no budget,—,,,19.916892879157334
27,1003570,357433.52858858934,213226.4935829404,266701.7213877462,Bid,Yes,217491.0234545992,139942.50513399014,-25.384246284650207
28,1000009,134903.8084020416,119334.59968350675,224964.45004620103,Bid,No,,,66.7591543270297
29,1001568,1212453.2879179583,1465886.6102149447,1081642.2087894245,Skip: below threshold,—,,,-10.788958257778694
30,1016427,341566.1911764706,216078.59274590068,523388.4893849193,Bid,Yes,220400.1646008187,121166.0265756519,53.23193656321506
31,1004525,231042.8825171276,179340.0705996662,236915.36077646195,Bid,No,,,2.541726538102295
32,1011927,147345.7718928679,50049.149443103466,243367.5882658268,Bid,No,,,65.16767677784091
33,1006838,206907.94425795952,35274.78726126906,345158.97922876163,Bid,Yes,274167.1751575244,-67259.2308995649,66.81765432768478
34,1007836,795765.0951199338,97588.6447939175,992023.6532321932,Bid,Yes,99540.41768979585,696224.677430138,24.662875931078663
35,1007340,565593.4203260775,667096.3354866336,762724.067597191,Skip: no budget,—,,,34.8537730791605
36,1000950,1531857.9796653828,1506458.6358832687,1250622.1666497989,Skip: below threshold,—,,,-18.35913098660861
37,1001420,168210.40362080725,83775.87537650352,256056.66833701005,Bid,Yes,207835.94586264333,-39625.54224183608,52.22403776774269
38,1001900,321564.84165041894,215543.85374520053,272839.3917876827,Bid,Yes,219854.73082010454,101710.1108303144,-15.152604872054656
39,1016878,521416.3424124514,318096.5306671992,556248.135950524,Skip: no budget,—,,,6.6802266643418555
40,1016696,942285.9164897382,1381100.8400706039,865369.0747239633,Skip: below threshold,—,,,-8.162792250181374
41,1005249,274622.6171757681,240198.71472998726,312703.0638790696,Skip: no budget,—,,,13.866464129911302
42,1015836,225795.4443526496,205595.21625775233,205162.77674594664,Skip: below threshold,—,,,-9.137769659550191
43,1013515,330365.912604237,288088.0874125837,199494.9139278941,Skip: below threshold,—,,,-39.61395340236578
44,1001201,338665.5372887229,274359.4532844374,410543.6351542514,Skip: no budget,—,,,21.223918571983376
45,1016715,586880.1708033093,758550.358566661,570135.8490582032,Skip: below threshold,—,,,-2.8531074277372257
46,1014379,391061.7038875104,545804.930130601,320690.07955227606,Skip: below threshold,—,,,-17.995018084275742
47,1008173,706281.5994762969,1025876.8914381022,818929.6143865598,Skip: below threshold,—,,,15.949447783120874
48,1000801,545341.4407608763,651241.3184709876,765002.5264949283,Skip: no budget,—,,,40.27955136282591
49,1003381,1590208.084190385,1551449.1387562575,1190728.9051051957,Skip: below threshold,—,,,-25.121189047946146
50,1015706,449521.0802560468,638058.5498282977,492758.0936574464,Skip: below threshold,—,,,9.618461803119853
51,1011864,430434.1017833841,304583.74082187004,235815.0574577933,Skip: below threshold,—,,,-45.21459696600266
52,1016661,264590.3743315508,205210.854029023,397838.5719213899,Skip: no budget,—,,,50.360183331109965
53,1014685,385814.1771886624,355563.49103328714,315007.94865615986,Skip: below threshold,—,,,-18.352417489800647
54,1002623,362736.0035189756,255857.86959793937,269336.5917981865,Skip: below threshold,—,,,-25.748591486563903
55,1001333,266900.3634915102,190498.7596622129,328065.6648526763,Bid,Yes,194308.73485545715,72591.62863605306,22.916904481140453
56,1008644,584197.4815908682,755496.443309546,529540.3208536715,Skip: below threshold,—,,,-9.355939123249216
57,1010089,854748.5164934829,693235.0355842116,651833.5732687267,Skip: below threshold,—,,,-23.73972452823828
58,1011974,559372.9273439855,730900.4998935128,457050.55323482014,Skip: below threshold,—,,,-18.29233577588613
59,1016685,990106.618000192,786729.1303123157,940885.0487055588,Skip: no budget,—,,,-4.9713402980833
60,1003878,195239.65743803527,131905.95047643484,234654.99475734544,Bid,Yes,134544.06948596353,60695.58795207174,20.188181969034506
61,1013145,506816.0450387051,491716.3867193528,476535.8321350262,Skip: below threshold,—,,,-5.974596345182088
62,1005350,310090.6325799869,293347.8002948348,317964.0322302069,Skip: no budget,—,,,2.539064010000071
63,1013935,411017.15317484207,291624.7282566501,884142.5124194901,Skip: no budget,—,,,115.11085500691642
64,1017430,533513.0990415335,345304.79046329,518995.1211133757,Skip: no budget,—,,,-2.7212036507144175
65,1011202,964616.5843514428,714338.5728818638,634486.7273392128,Skip: below threshold,—,,,-34.22394580062003
66,1001500,1356727.2007912956,1917604.2473887582,1086998.6475330803,Skip: below threshold,—,,,-19.880824464999243
67,1002389,223474.21875,157353.73042902525,312341.38084932644,Skip: no budget,—,,,39.766180902836886
68,1000010,324248.65984245774,435032.45308811864,303605.7961963525,Skip: below threshold,—,,,-6.3663682237375925
69,1016539,1010527.825931018,990419.4596100225,354114.00601064414,Skip: below threshold,—,,,-64.95752052306007
70,1011160,510710.1250798868,698074.7009344724,392393.68026122526,Skip: below threshold,—,,,-23.16704506301968
71,1007034,594131.8741450068,74462.01365586874,522524.1136889493,Bid,No,,,-12.05250274766112
72,1003026,573383.3959115561,464230.81671374914,416574.8824073059,Skip: below threshold,—,,,-27.34793414360359
73,1007730,932098.1925011204,1243588.4937823908,1020897.4287689016,Skip: below threshold,—,,,9.526811336207425
74,1006799,1195287.9167215703,530427.693435738,1045148.4416168636,Skip: no budget,—,,,-12.560946446819985
75,1001486,224480.859375,110533.81372990142,275051.4964582297,Bid,Yes,112744.49000449944,111736.36937050056,22.527816947969896
76,1003019,1527159.4542404,10000,1075761.954361357,Bid,Yes,10200,1516959.4542404,-29.557980905377395
77,1001414,841576.7317259854,489936.4461112815,571105.8821115692,Skip: no budget,—,,,-32.13858456610474
78,1002088,364220.9776866951,437477.4991475683,491965.0987051957,Skip: no budget,—,,,35.07324642030552
79,1001518,415898.6629134413,320109.5784943399,347930.1738477658,Skip: no budget,—,,,-16.342560129802926
80,1010224,1139107.031458872,779147.7076567266,1207777.6200483222,Skip: no budget,—,,,6.028457966895601
81,1015705,368287.3969375736,429560.625719716,457905.4079611344,Skip: below threshold,—,,,24.333716485756213
82,1008754,216976.9385544033,303950.8986836251,268673.6986701404,Skip: below threshold,—,,,23.825923833271805
83,1015000,320525.8851126507,348955.9939983874,380132.2176674357,Skip: no budget,—,,,18.596417738254125
84,1017006,703137.789904502,923552.9365778908,648331.8562951188,Skip: below threshold,—,,,-7.79447988662745
85,1011603,585010.2038833065,585508.9345084283,433280.3568990961,Skip: below threshold,—,,,-25.936273585832414
86,1015458,80489.87979040378,70724.34461059306,117001.29450651616,Bid,Yes,72138.83150280493,8351.048287598853,45.361497384749946
87,1014095,636022.3848471803,374635.4321522715,737554.7667661171,Skip: no budget,—,,,15.963649132150016
88,1012423,265073.7208199399,160901.3724596867,221078.62897466152,Skip: no budget,—,,,-16.5973042175552
89,1001160,211394.53125,258426.74562200645,310248.5672476803,Skip: no budget,—,,,46.762816149095755
90,1004523,171369.85478217326,132077.54257207722,137064.22090577864,Skip: below threshold,—,,,-20.018476365052777
91,1015135,381401.7566126821,519801.6630576138,591812.5787438557,Skip: no budget,—,,,55.16776430184307
92,1014860,318226.00380249607,330327.5696649832,311155.13787423965,Skip: below threshold,—,,,-2.2219635868113667
93,1016861,139921.94885468428,152677.287270712,141055.89056324132,Skip: below threshold,—,,,0.8104101735566156
94,1004505,1040689.0721295808,480778.17183607566,915375.9776492352,Skip: no budget,—,,,-12.041357773068105
95,1016776,167528.4742519365,186945.0706372002,158120.6433621131,Skip: below threshold,—,,,-5.615660819351527
96,1007866,99770.97691187687,84982.48890792363,110798.9095993348,Skip: no budget,—,,,11.053247175477088
97,1012931,547000.685431269,860283.2604360823,621488.7443141894,Skip: below threshold,—,,,13.617543975140025
98,1016743,420180.8840388943,496308.92305873655,381572.5308225697,Skip: below threshold,—,,,-9.188507779128486
99,1015025,970919.758136936,1308365.9136175488,1027903.6492293128,Skip: below threshold,—,,,5.8690628772166695
100,1009113,312080.9543397779,59972.39394470732,358497.68706325704,Bid,Yes,61171.84182360147,250909.11251617642,14.873298763673665
101,1003894,1536667.5010429702,1043646.9430848258,1217266.4506946737,Skip: no budget,—,,,-20.785306524118717
102,1003836,557940.6991398943,146217.16039342637,455500.1806767094,Skip: no budget,—,,,-18.360467092847745
103,1009410,827600.6731740155,848141.8470107599,431419.79123826063,Skip: below threshold,—,,,-47.87101977772943
104,1015241,308655.7587423805,369629.3390438834,280649.61967018014,Skip: below threshold,—,,,-9.073583848333659
105,1012248,367775.6000234728,398730.6990250628,334649.329559032,Skip: below threshold,—,,,-9.0071963616745
106,1004443,164000.22728564122,190460.78753333332,172701.3399704935,Skip: below threshold,—,,,5.305549162256607
107,1005390,446417.6463458975,498614.0337007401,303929.07034097705,Skip: below threshold,—,,,-31.91822213374516
108,1016452,1143010.1419878297,1506419.7170832646,945323.344293518,Skip: below threshold,—,,,-17.29527940587745
109,1001011,553619.1463299727,784263.6454996481,511854.0648662492,Skip: below threshold,—,,,-7.544009585035247
110,1004632,816274.4543498309,338867.6938984427,688049.649367597,Skip: no budget,—,,,-15.708540711881763
111,1011806,584544.7090744649,425322.1614709554,533351.9199860619,Skip: no budget,—,,,-8.757720032990935
112,1015968,348580.320276413,346813.3889402729,594105.2265902937,Skip: no budget,—,,,70.43567637989068
113,1008236,1288500,217442.8777437109,1224758.602769976,Skip: no budget,—,,,-4.946945846334807
114,1016922,1033033.9358863544,570276.487685209,985719.9179249794,Skip: no budget,—,,,-4.580102968328831
115,1010014,565371.5498938429,485354.7526887815,477353.8570385813,Skip: below threshold,—,,,-15.568114962945742
116,1012127,213687.12912337072,227901.26763778526,271038.5414596618,Skip: no budget,—,,,26.83896431739679
117,1015301,746169.4794178051,700728.6330307766,493741.7921379286,Skip: below threshold,—,,,-33.82980599485681
118,1009756,452017.15065289417,365799.49133654765,459366.0648151233,Skip: no budget,—,,,1.6258042757037703
119,1005610,696553.4027221778,338198.4343861654,316344.1331957127,Skip: below threshold,—,,,-54.58436755036751
120,1002626,617311.517484761,534008.7289273593,420188.8180026884,Skip: below threshold,—,,,-31.93245126629907
121,1006374,546331.4665300426,501109.0000049065,684679.8518177333,Skip: no budget,—,,,25.323158881254543
122,1008516,1461462.018730489,2230840.5511973165,1054077.7458442196,Skip: below threshold,—,,,-27.875118728035588
123,1010057,878078.8455034011,678814.7662989697,1341604.0438913072,Skip: no budget,—,,,52.78856229843094
124,1006131,1150256.5337001376,582409.7684353752,841834.9525104169,Skip: no budget,—,,,-26.813286615081616
125,1016231,1383155.0395561492,1932842.5184080487,331796.2438994713,Skip: below threshold,—,,,-76.01163756696835
126,1000275,475163.6640446587,383932.661752122,428031.1328008168,Skip: no budget,—,,,-9.919220430839198
127,1014123,593024.0422926669,1112987.1791497301,563821.1934368098,Skip: below threshold,—,,,-4.924395433102013
128,1017583,1030085.8528474435,870795.1434715702,868004.6894591826,Skip: below threshold,—,,,-15.734723755328123
129,1014671,369664.55143505847,300800.7232763521,338150.8431506301,Skip: no budget,—,,,-8.524947323753485
130,1007264,263577.01469181955,10000,473026.0548330423,Bid,Yes,10200,253377.01469181955,79.46407632930949
131,1004362,319449.20127795526,235357.74083758614,217182.6619940209,Skip: below threshold,—,,,-32.01339645703213
132,1010106,265702.14048839314,305225.4831667524,370898.2335992184,Skip: no budget,—,,,39.59173716758998
133,1002617,434192.4872615239,531317.0635212758,425531.8273805808,Skip: below threshold,—,,,-1.9946590820965913
134,1001820,502949.5336044008,454029.72933457047,490232.9919847163,Skip: below threshold,—,,,-2.528393162739622
135,1005335,382715.8067158067,302504.1072049179,446715.16930054,Skip: no budget,—,,,16.72242469782736
136,1010686,406172.5239616613,346382.49382728984,443836.9794412745,Skip: no budget,—,,,9.273019039359813
137,1006224,805312.5,941592.1159575201,1002646.6523534196,Skip: below threshold,—,,,24.504046858010966
138,1000450,640594.0672275546,1109567.9268240528,627898.5073798582,Skip: below threshold,—,,,-1.9818416212691334
139,1003802,422789.0625,390189.24854952056,462801.94235493,Skip: no budget,—,,,9.464029087774705
140,1000900,157798.3066968114,168331.96681282754,256732.65162976185,Skip: no budget,—,,,62.69670885825139
141,1014762,223500,36570.34753850398,181043.53443154265,Bid,Yes,37301.754489274055,186198.24551072594,-18.996181462397026
142,1003090,456842.5717813163,404530.0095834624,430512.4518639078,Skip: below threshold,—,,,-5.763499626302853
143,1013452,776141.376363794,474588.14361953747,957503.5200492566,Skip: no budget,—,,,23.367153099753615
144,1009731,299572.78618965973,309991.8945912189,442825.95602616784,Skip: no budget,—,,,47.81915328778043
145,1016714,691661.1205062462,680055.2536986476,548035.5311567739,Skip: below threshold,—,,,-20.7653119557087
146,1007111,651975.2273026749,675821.0673794776,870896.2189960278,Skip: no budget,—,,,33.57811501505415
147,1016720,261403.8074029492,338489.802474672,309971.89390259015,Skip: below threshold,—,,,18.57971656272555
148,1010343,675000,444518.7294990491,664136.6595433399,Skip: no budget,—,,,-1.6093837713570573
149,1002605,294311.57111173426,206438.59439621994,196436.71271128344,Skip: below threshold,—,,,-33.25552509904308
150,1016681,230444.85876875327,178104.73957147752,263804.1803041785,Skip: no budget,—,,,14.476053713526598
151,1008050,439558.3780438585,554132.4231354088,365680.1286036903,Skip: below threshold,—,,,-16.807380573416516
152,1001269,677079.9835458659,705975.7990825482,557056.1054710202,Skip: below threshold,—,,,-17.72669123170367
153,1004010,388651.4088088699,363517.30546963186,435835.4868158755,Skip: no budget,—,,,12.140462362304133
154,1011279,235187.7983755968,210400.12741934494,290056.3604112973,Skip: no budget,—,,,23.32968054238723
155,1013983,132291.2255034074,41716.89865070117,630577.1595544909,Skip: no budget,—,,,376.65834007883564
156,1006677,463829.484902309,532863.1576928013,517274.2974932403,Skip: below threshold,—,,,11.522512977411884
157,1014928,220006.6697792303,249844.8061896453,383370.7594895238,Skip: no budget,—,,,74.25415323736513
158,1012071,174321.09541214336,10000,161381.19211214103,Bid,Yes,10200,164121.09541214336,-7.423027757718489
159,1016440,183433.85554037307,84454.42837375353,111897.33037094052,Skip: no budget,—,,,-38.998539805367415
160,1005597,466144.1061199879,521444.3366169094,349178.54902794195,Skip: below threshold,—,,,-25.09214544524101
161,1004940,535500.202163765,665861.902856587,541557.8037002881,Skip: below threshold,—,,,1.1312043416690567
162,1002657,836627.6673427991,998613.3570386935,689484.8887742888,Skip: below threshold,—,,,-17.587606089558136
163,1009353,402500,309175.31411741313,508584.3323992442,Skip: no budget,—,,,26.356355875588616
164,1009091,476830.0922121793,514210.002914243,418962.1849162216,Skip: below threshold,—,,,-12.13595958834908
165,1016655,551264.9322431243,423404.55540831794,457988.097764582,Skip: no budget,—,,,-16.920509363618372
166,1003900,816893.0408313215,10000,741439.9983348226,Bid,Yes,10200,806693.0408313215,-9.236587744671343
167,1016258,716596.7531698069,1007508.9347516657,544502.0280920826,Skip: below threshold,—,,,-24.015560259864063
168,1017498,499810.3951054949,337514.3531103702,425403.9252420685,Skip: no budget,—,,,-14.886939245775679
169,1003072,288998.6954695204,245387.35256981317,306877.95204945136,Skip: no budget,—,,,6.186621898373451
