,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
0,1000989,740952.7543618898,221575.3538139255,818005.2114778946,Bid,Yes,674165.2644534766,66787.48990841315,10.399105295500592
1,1001828,823814.1211817727,321830.8187805413,761761.358308675,Bid,Yes,639882.6200751626,183931.50110661006,-7.532374267156544
2,1007356,310803.7312729671,51677.18246131897,262088.38332895865,Bid,No,,,-15.673990702905568
3,1011439,1046231.920832276,610283.0705945024,1009343.9406513649,Bid,Yes,820560.4743760017,225671.44645627425,-3.5257937983355356
4,1001080,286319.3310186317,296363.70276063937,236438.58324470447,Skip: below threshold,—,,,-17.42136920915107
5,1012140,590442.4199443565,416151.4297089483,607754.1504712221,Bid,No,,,2.9319930177945275
6,1005254,1149999.55623746,187768.77839887768,719285.9326162729,Bid,No,,,-37.45337302828057
7,1011229,362736.0035189756,252323.79867368707,294771.0408478566,Bid,Yes,257370.2746471608,105365.72887181476,-18.73675676298384
8,1006442,347517.5385958213,707848.8663247669,294090.7846032553,Skip: below threshold,—,,,-15.373829536328456
9,1014330,442082.93488655135,280955.8287508182,497737.7592474562,Bid,No,,,12.589227036141345
10,1006976,326267.06231454003,214787.7061030257,381671.2805714484,Bid,Yes,325426.59614623344,840.4661683065933,16.981247774099714
11,1004520,698162.3741199537,716658.4313961249,882175.1828007532,Skip: no budget,—,,,26.356735267028807
12,1008902,1239251.4460700918,1296407.773887104,1030430.8883162466,Skip: below threshold,—,,,-16.8505397686689
13,1011088,773760.7331842234,607950.5374695844,862044.7559581393,Skip: no budget,—,,,11.409731585965154
14,1003209,745283.5081928563,699929.9501030163,550191.2850117082,Skip: below threshold,—,,,-26.176914024865873
15,1015862,264148.3268013265,312721.9492358072,272309.5578318212,Skip: below threshold,—,,,3.0896394950981563
16,1003576,948778.7634229306,1009072.9554624965,1368562.030858585,Skip: no budget,—,,,44.24458932040097
17,1013078,770360.7948089985,857563.5162916679,490052.774980402,Skip: below threshold,—,,,-36.38658946787335
18,1006080,700079.0921595598,236518.0187943404,568161.892541922,Bid,Yes,460449.1905792225,239629.90158033732,-18.843185162223303
19,1013267,1136337.3294749898,904887.6662808588,868045.6781896382,Skip: below threshold,—,,,-23.610211890980263
20,1015602,498034.32930705656,368017.88298908115,575119.0531073377,Bid,Yes,451590.98782637535,46443.34148068121,15.47779324921908
21,1004965,889536.0634390003,684768.4999703846,1011167.9373975112,Skip: no budget,—,,,13.673630441499443
22,1006151,427527.0372915687,606174.5157318725,453170.6817749576,Skip: below threshold,—,,,5.9981339767057085
23,1011877,452658.4710389388,473147.877545384,619414.575899312,Skip: no budget,—,,,36.83927630419369
24,1000593,230589.69738395576,232735.6203470593,403604.9990467282,Bid,Yes,292912.0224680863,-62322.32508413051,75.03167037627185
25,1016624,650614.7091108672,643685.4928339805,728135.5410402652,Skip: no budget,—,,,11.915013731450722
26,1002502,693092.9643344377,287124.79134956445,679123.5172456746,Skip: no budget,—,,,-2.0155228530097222
27,1014426,868118.8959660297,1338084.806245145,1495234.461927574,Skip: no budget,—,,,72.23844209308442
28,1006145,272238.2803902868,317037.0711992323,374558.7531468712,Skip: no budget,—,,,37.58489533870678
29,1001093,127634.25305830876,127568.25845839462,163522.2104318887,Bid,Yes,135514.56073223267,-7880.307673923904,28.117810473012124
30,1010866,202437.4011237794,236180.46108224115,261901.20112376905,Skip: no budget,—,,,29.37391987344809
31,1007111,651975.2273026749,179981.51461292437,870896.2189960278,Bid,No,,,33.57811501505415
32,1001770,274009.75442799693,520823.6842418489,509868.865104751,Skip: below threshold,—,,,86.07690305373129
33,1004902,480830.30456162174,403687.81204229454,417031.169937749,Skip: below threshold,—,,,-13.26853445355095
34,1016747,369578.2059680589,256220.21476701755,347016.8469624702,Skip: no budget,—,,,-6.1046237687345055
35,1012497,651668.1766478418,438657.522781176,695504.5551842798,Skip: no budget,—,,,6.726794418891341
36,1011380,891384.0255591053,1159576.6526867258,497164.0840264168,Skip: below threshold,—,,,-44.2256008890692
37,1005809,77033.1620737973,76866.14139678051,103312.19222864414,Bid,No,,,34.11391853507414
38,1007996,240484.4227164895,182436.60147778702,254008.78660340107,Bid,Yes,186085.33350734276,54399.08920914674,5.6238003834683425
39,1003171,247670.26482695265,292326.7669361873,232844.45463771943,Skip: below threshold,—,,,-5.986108263578601
40,1017080,367538.3532723434,592196.3034476264,352695.3864392255,Skip: below threshold,—,,,-4.038481073053986
41,1010754,512517.09136109386,725288.9375899828,446636.0414347056,Skip: below threshold,—,,,-12.854410328332206
42,1004713,260147.8194550372,188898.07494147436,401129.8187403253,Skip: no budget,—,,,54.19303516770578
43,1013142,399099.2072729946,273558.3826396591,389164.9796427357,Skip: no budget,—,,,-2.489162456156839
44,1005902,1734336.0440512912,1166972.1006849867,1066929.6391674788,Skip: below threshold,—,,,-38.4819543578646
45,1012987,1465934.9023535303,2221194.9442101237,1164728.00830638,Skip: below threshold,—,,,-20.547085246661943
46,1013864,546549.0529828953,549672.1073782401,532824.3325066075,Skip: below threshold,—,,,-2.5111598677890843
47,1001655,143393.15912934372,115492.1881853595,130898.75842931429,Bid,Yes,117802.03194906669,25591.127180277035,-8.713386869982562
48,1000220,768434.5047923322,640021.0529005429,532871.4048901852,Skip: below threshold,—,,,-30.654935252524535
49,1016087,425570.7248416608,315851.55329649185,391588.0654658577,Skip: no budget,—,,,-7.98519667640363
50,1006041,531242.6477571307,455412.76750071335,501848.8989292277,Skip: no budget,—,,,-5.533017530125132
51,1009205,464802.627742901,322046.9704557851,557293.2114071327,Skip: no budget,—,,,19.898894314210196
52,1004506,186103.5681610247,216086.29409969127,260052.08043187385,Skip: no budget,—,,,39.73513941810387
53,1013025,373064.32465399953,523823.7383690936,533261.0557193563,Skip: below threshold,—,,,42.940780042136716
54,1008891,348924.2380925153,262177.21292680723,325341.6953683498,Skip: no budget,—,,,-6.758642750955227
55,1003323,501777.5242441529,314237.3093869369,621696.8816043402,Skip: no budget,—,,,23.898909689274443
56,1016004,170450.59942124845,180686.8101922302,219260.62831203392,Skip: no budget,—,,,28.635879871655522
57,1014751,741093.0966180031,457148.6904489087,653816.5262865423,Skip: no budget,—,,,-11.776735032312352
58,1005199,520000,450345.84805597446,486571.5433269708,Skip: no budget,—,,,-6.428549360197929
59,1015621,1121937.377310451,804038.7811178877,664881.044613251,Skip: below threshold,—,,,-40.73813226482141
60,1016197,330839.98538901744,131685.3345508319,217080.76374839444,Bid,Yes,134319.04124184855,196520.9441471689,-34.38496755670554
61,1008389,930370.559094126,578417.3109585466,1011290.3178369864,Skip: no budget,—,,,8.697583769379971
62,1007863,530448.3134641068,611456.5254012677,529316.8017715504,Skip: below threshold,—,,,-0.2133123367226776
63,1006985,264323.6770486846,218995.47239770295,293171.54679866263,Skip: no budget,—,,,10.913842479826219
64,1015726,367453.8811157651,347436.56764877844,347511.9002794941,Skip: below threshold,—,,,-5.427070405602358
65,1016868,203709.4946089686,87031.67437042481,159379.51193045478,Bid,Yes,88772.30785783331,114937.1867511353,-21.761372862667805
66,1003934,312058.59375,247712.465694968,487753.0216697245,Skip: no budget,—,,,56.301743146506276
67,1004879,249507.95709065188,234826.78478952587,281658.67513413983,Skip: no budget,—,,,12.8856483850761
68,1016570,466144.1061199879,417562.790229802,677357.6959320707,Skip: no budget,—,,,45.31079274393214
69,1015953,497709.6672614674,248139.4228819766,478943.6806795679,Skip: no budget,—,,,-3.770468571598171
70,1002273,745000.4002515868,749201.3531598686,538639.9130055908,Skip: below threshold,—,,,-27.699379379703426
71,1014876,1076029.7239915074,673728.8492587914,691890.2187963472,Skip: below threshold,—,,,-35.6997113211895
72,1006122,465250.3411357196,278480.7773263676,540397.96527573,Skip: no budget,—,,,16.152083619448405
73,1009166,312600.4548900682,364226.67803267983,486597.8721265134,Skip: no budget,—,,,55.6612808825357
74,1009147,131540.60324825987,138243.59459908522,145217.64342491582,Skip: below threshold,—,,,10.397580548450833
75,1013170,351167.47621265554,439165.7881492155,271686.5207703634,Skip: below threshold,—,,,-22.633347569511557
76,1007003,621714.1696705082,384171.38429957203,528959.1612316048,Skip: no budget,—,,,-14.919236678819969
77,1016541,313017.155837169,86569.23838411455,235491.62747405085,Bid,Yes,88300.62315179684,224716.53268537213,-24.76718189959108
78,1003283,510971.665098777,502443.9816524386,464107.2604853715,Skip: below threshold,—,,,-9.171624928428471
79,1006376,817758.4852000149,480213.7562183829,740055.6247409568,Skip: no budget,—,,,-9.501932644581828
80,1006844,779698.6793973588,620213.6671854662,501580.9046482216,Skip: below threshold,—,,,-35.66990455391033
81,1003314,1247782.3995370204,931098.2957885563,669398.0170675816,Skip: below threshold,—,,,-46.35298451749629
82,1015812,329356.2181818182,283562.84013185935,638298.6473815228,Skip: no budget,—,,,93.80191177357874
