,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
0,1013660,756074.8153193273,461061.3116623455,1433742.301914877,Bid,Yes,1139955.0743216558,-383880.2590023285,89.62968648933739
1,1004822,1026787.4228344496,1064571.8754205504,910176.8159850755,Skip: below threshold,—,,,-11.35684020432098
2,1009066,378055.9624808979,443091.06851067493,298772.26692339074,Skip: below threshold,—,,,-20.971417839101836
3,1012785,387229.5334685599,209345.96337201173,449322.766293534,Bid,Yes,382113.91092209506,5115.622546464845,16.03525233955731
4,1017132,418195.2585402277,425257.05431703397,384086.77091522975,Skip: below threshold,—,,,-8.156115338097969
5,1000834,921623.1086657495,704856.2481260538,778619.6849208935,Bid,No,,,-15.516475487673553
6,1016209,748434.0375309808,1053058.4819754157,523379.3397441567,Skip: below threshold,—,,,-30.070077856060646
7,1003934,312058.59375,312183.732003456,526040.182385703,Bid,Yes,422881.8697876511,-110823.27603765111,68.57096485127738
8,1000582,293153.2172058301,250418.59085720766,313789.52054961,Bid,Yes,269783.279233892,23369.93797193811,7.039425847163967
9,1007200,1576873.6589271417,2026165.159115787,971226.4427050864,Skip: below threshold,—,,,-38.408100280787224
10,1009302,598634.3389474984,374061.8963427461,621163.5728476115,Bid,No,,,3.763438285168104
11,1016769,87770.34424036006,88654.79878793457,743088.1068550274,Bid,Yes,632612.6422229119,-544842.2979825519,746.6277685092272
12,1004114,96536.9406867846,80736.72577836379,141466.2055873979,Bid,No,,,46.54100759872526
13,1007092,791459.9561604478,343250.3877326744,1191158.5120846618,Bid,Yes,988217.0526689871,-196757.09650853928,50.501424969526255
14,1003522,268761.3689095128,186551.0375108823,308105.2769555889,Bid,No,,,14.63897442021233
15,1012773,992395.6478733928,1240907.5093769983,866954.2591840347,Skip: below threshold,—,,,-12.640259855851527
16,1011869,65391.272826136206,78271.94659756271,141841.32723165955,Bid,Yes,119173.2875747024,-53782.01474856619,116.91170870582452
17,1002626,617311.517484761,392273.7720039876,440463.74589380407,Skip: no budget,—,,,-28.648059623368777
18,1004957,322741.3463210993,183174.96160323382,1018582.979004303,Bid,Yes,821628.6375172283,-498887.29119612894,215.6034981619313
19,1006765,589399.0508319516,818510.2946675144,547087.6736848324,Skip: below threshold,—,,,-7.178731809526258
20,1006607,1783272.3401423914,2728472.267915296,1096509.9915448294,Skip: below threshold,—,,,-38.51135539637905
21,1008619,454083.4003035985,312881.4342328325,392526.8711620231,Skip: no budget,—,,,-13.556216567357213
22,1000005,203963.74750454925,278606.90388355206,251618.95278707903,Skip: below threshold,—,,,23.364546820491654
23,1014919,141120.90356806706,137393.15647683566,181789.08579008907,Skip: no budget,—,,,28.817971819749904
24,1013090,385303.7830766116,408492.2688207021,469924.6725602981,Skip: no budget,—,,,21.962122667988705
25,1014132,361423.9549944397,523555.5039793833,415162.6523447378,Skip: below threshold,—,,,14.868604199498856
26,1016397,1285000,1721719.1922600223,1168319.1842274065,Skip: below threshold,—,,,-9.080219126271867
27,1003735,561590.7134565585,320026.8621684817,448114.7302465476,Skip: no budget,—,,,-20.206171592755297
28,1007700,319627.9069767442,161132.70187808006,435121.4394272224,Skip: no budget,—,,,36.13374487318513
29,1002442,238889.6219233697,146306.74335746528,214729.420061404,Skip: no budget,—,,,-10.11354183888145
30,1000915,538340.6528189911,705086.8095279102,629204.0222070874,Skip: below threshold,—,,,16.87841497986363
31,1013576,571481.4675446849,457485.34799286316,541337.7341530476,Skip: no budget,—,,,-5.274665077267856
32,1002571,227785.37393826392,239815.5385187821,280371.4250253186,Skip: no budget,—,,,23.085789125910654
33,1017028,452283.8354975224,509146.872121474,426174.5718196671,Skip: below threshold,—,,,-5.772760737543157
34,1017286,246536.54788204783,275502.9217972356,528468.2227542626,Skip: no budget,—,,,114.35694922081139
35,1012272,588015.6033723417,295028.7424610529,582968.3314216818,Skip: no budget,—,,,-0.8583568057910708
36,1017037,332161.37952056434,515746.0496386541,296618.3278203847,Skip: below threshold,—,,,-10.700537115868746
37,1006345,135551.68408062524,121522.96468738472,134921.03587664227,Skip: no budget,—,,,-0.46524556906859693
38,1017061,1300000,702126.8347169405,1215327.2319236149,Skip: no budget,—,,,-6.513289852029626
39,1016107,536675.5176945037,460954.2989103097,631342.0405350296,Skip: no budget,—,,,17.639433832793873
40,1011697,514137.60855043423,562483.4071192767,493699.011680526,Skip: below threshold,—,,,-3.9753164386345983
41,1014908,1681335.833556567,1492663.73035506,759035.0521184998,Skip: below threshold,—,,,-54.85523849730271
42,1005653,501542.720523468,403674.1174746629,361009.74125407584,Skip: below threshold,—,,,-28.020141359586614
43,1006370,1347402.055117824,1252521.3594095262,962691.3435766177,Skip: below threshold,—,,,-28.552035383942272
44,1010826,545603.9795630813,378877.73028516286,518574.745453259,Skip: no budget,—,,,-4.954002375764794
45,1006156,300102.9373537822,117067.03891409328,298980.6641529388,Skip: no budget,—,,,-0.37396275116106353
46,1013322,167000.8768633346,80224.22468334677,206183.25869473748,Skip: no budget,—,,,23.462380897237953
47,1015549,431159.8090475108,633179.1575347834,409225.45477716014,Skip: below threshold,—,,,-5.087291025294438
48,1000240,1235848.0677328317,1118571.5313383464,899342.8158294946,Skip: below threshold,—,,,-27.228691025156298
49,1002238,1242811.154917351,1544891.4820502992,1022552.7878367556,Skip: below threshold,—,,,-17.72259334888597
50,1004447,261005.4496290647,86388.26738420721,263944.1234670092,Skip: no budget,—,,,1.1259051648618432
51,1006970,812189.6673743807,509748.1424160912,1057599.8686849142,Skip: no budget,—,,,30.21587335676003
52,1015607,523533.4663522583,809469.4787892386,408661.977680634,Skip: below threshold,—,,,-21.941575095857054
53,1007186,281333.52898019075,302614.5329403073,241694.66174815907,Skip: below threshold,—,,,-14.089634952406522
54,1010841,585715.0974487186,359491.74025844334,891868.7247848699,Skip: no budget,—,,,52.27005905596553
55,1000804,303981.1265113536,250687.60161652014,527523.1933076694,Skip: no budget,—,,,73.53814013448844
56,1005583,115646.97083021692,47423.24546334617,156822.3052359264,Bid,Yes,129283.81212620428,-13636.841295987368,35.6043345624328
57,1001968,557550.8437905669,325135.18701638863,563444.6684855309,Skip: no budget,—,,,1.0570918797098776
58,1000752,300791.6772392794,136667.21652479915,291063.0575455961,Skip: no budget,—,,,-3.2343380584776558
59,1013939,934161.0403733744,137965.628996391,892309.919149336,Skip: no budget,—,,,-4.480075641702083
60,1012913,169332.76864436144,176240.28543577847,162404.18112614815,Skip: below threshold,—,,,-4.09169918715789
61,1016169,120912.00117299186,100626.03971589179,115993.08509784604,Skip: no budget,—,,,-4.0681785326736986
62,1011265,773233.3160889809,831079.5940310541,1095294.0713340312,Skip: no budget,—,,,41.65117417263339
63,1004236,723669.1145905501,383118.7109829093,880932.0757787,Skip: no budget,—,,,21.731335221778643
64,1013680,510144.2796990681,462051.02364336135,480612.4898169861,Skip: below threshold,—,,,-5.788909345313585
65,1003998,416689.9017905729,457218.337382483,247499.00096312823,Skip: below threshold,—,,,-40.603551970040186
66,1011408,224567.00918630403,250260.92331371264,350583.98651292315,Skip: no budget,—,,,56.115534415864985
67,1003460,413601.6545096533,254201.83666100368,492587.2161043079,Skip: no budget,—,,,19.097012967294873
68,1014866,492713.89270976617,568825.356119913,459292.45551649504,Skip: below threshold,—,,,-6.783132703943882
69,1014687,265550.13510012213,365729.74855776486,323027.0722605128,Skip: below threshold,—,,,21.644476715750777
70,1017262,332735.6760325728,396023.3885870877,370181.7618350224,Skip: below threshold,—,,,11.254003853432257
71,1006707,809179.5064512088,948930.7892079419,904142.4321370452,Skip: below threshold,—,,,11.735705727683595
72,1009550,387663.8445771322,159759.44776197415,299004.6870254395,Skip: no budget,—,,,-22.87011254516217
73,1012149,128879.29074789723,80169.70207166461,144468.32085211074,Skip: no budget,—,,,12.09583790673356
74,1012874,179808.43210241874,171732.92129536474,237689.8597704605,Skip: no budget,—,,,32.19060807730782
75,1000512,275590.4108368238,398184.31026479846,931876.9528401826,Skip: no budget,—,,,238.1383807987223
76,1012548,488270.3205406411,285801.4798242905,421675.88621636847,Skip: no budget,—,,,-13.638845435154733
77,1000707,337437.0865443633,197886.91791624218,219246.4034508426,Skip: no budget,—,,,-35.025990860664336
78,1009156,434301.0625271557,249528.0182912968,607281.506336323,Skip: no budget,—,,,39.82961561332844
79,1011669,112626.4308012487,154024.74838355667,94846.51380997166,Skip: below threshold,—,,,-15.786629181788753
80,1002816,336791.2243453645,334753.49658231635,598988.4964952753,Skip: no budget,—,,,77.8515748620098
81,1000319,132522.7099720883,108841.17643418476,162275.91725535106,Skip: no budget,—,,,22.451402698850114
82,1009911,522396.3800904977,225596.49988428093,485150.7428766241,Skip: no budget,—,,,-7.129765563731767
83,1015487,340671.42111671594,291655.3788322292,292874.2260321544,Skip: below threshold,—,,,-14.03029198278007
84,1012294,1153342.6573426574,914729.975192595,1062187.6502688038,Skip: no budget,—,,,-7.903549434638793
85,1009692,312009.7874847071,481697.3629465495,338416.8328220922,Skip: below threshold,—,,,8.463531080312494
86,1001405,191324.62672604123,147102.75495395102,250128.6022891389,Skip: no budget,—,,,30.735183739466738
87,1007784,436091.07780726784,410432.59767659876,466170.5307462046,Skip: no budget,—,,,6.897516245959634
88,1002300,562382.359627188,556138.2806507443,534271.219016648,Skip: below threshold,—,,,-4.998581504081182
89,1017460,1107467.709444247,962721.3975571513,1194481.8556088828,Skip: no budget,—,,,7.857036861896553
90,1017594,707950.2664298401,357861.379842022,579465.22066072,Skip: no budget,—,,,-18.148880205535363
91,1000528,89376.57225977581,82814.14368487289,161272.33000030444,Skip: no budget,—,,,80.44139076128512
92,1003785,584408.0056694607,214105.17502529675,452074.7726156301,Skip: no budget,—,,,-22.64398019363853
93,1012819,850765.269789099,342862.5043484825,643450.9282699722,Skip: no budget,—,,,-24.36798361203897
94,1005159,203709.4946089686,276134.53098991,176621.26714185008,Skip: below threshold,—,,,-13.297479098417012
95,1001318,171292.00166173847,10000,154287.44252288216,Bid,Yes,131768.15634741445,39523.84531432402,-9.927234765133004
96,1011435,396223.4234234234,246398.30781272033,624120.2417814145,Skip: no budget,—,,,57.51725034045997
97,1007363,702538.7629919918,389569.0453984636,895348.0390424888,Skip: no budget,—,,,27.44464593374968
98,1007123,365019.5499815566,385102.22351290897,352817.4543150171,Skip: below threshold,—,,,-3.342860859687116
99,1013631,840744.936336037,719796.0337224471,409354.7744801063,Skip: below threshold,—,,,-51.31046803991794
100,1001107,434429.35089369706,216144.61849836423,602210.030370598,Skip: no budget,—,,,38.620935517304886
101,1004308,149948.0596269847,132666.44913362368,525861.4021865317,Skip: no budget,—,,,250.69570322862484
102,1003319,1190987.8682842287,1458012.5152810945,889364.0738143572,Skip: below threshold,—,,,-25.325513592711857
103,1013248,285876.72467586497,320455.76430612145,275220.71406978345,Skip: below threshold,—,,,-3.72748450163741
104,1017328,414036.41679112776,392761.18204982794,368990.7851549072,Skip: below threshold,—,,,-10.879630343952348
105,1011368,143052.04163330665,119367.208218998,609980.3264285648,Skip: no budget,—,,,326.40448850926697
106,1017438,656745.5309555607,353410.5613567338,886828.6170929003,Skip: no budget,—,,,35.03382593294089
107,1009465,937068.009090687,1118606.6759016814,798326.5777142287,Skip: below threshold,—,,,-14.805908432525664
108,1014667,166964.97266653168,220989.07794756792,208167.71309549548,Skip: below threshold,—,,,24.677475623138847
109,1015053,454521.5839526531,541401.7103313623,397884.97588552296,Skip: below threshold,—,,,-12.460708152647356
110,1001782,297359.79809824866,270036.71945772617,198053.133355514,Skip: below threshold,—,,,-33.39613000070823
111,1009339,693143.6228529662,806706.4696494569,509387.7883882936,Skip: below threshold,—,,,-26.510499181733366
112,1013902,141804.20239329126,185823.78631375163,148488.45079095507,Skip: below threshold,—,,,4.713716719850926
113,1008334,455081.81573172135,425060.2977527426,635219.7250656089,Skip: no budget,—,,,39.58363158155323
114,1000517,209839.9131834001,268333.2716841318,318427.4802456731,Skip: no budget,—,,,51.747813566510324
115,1014515,722643.9659489234,297987.84075359843,654123.4373066099,Skip: no budget,—,,,-9.481920817305555
116,1012672,418555.62461156,401077.02486410964,563122.5727304247,Skip: no budget,—,,,34.539482835293356
117,1013370,301961.4913559675,267904.7380155213,227459.0542386445,Skip: below threshold,—,,,-24.672827247861136
118,1007438,375696.94360740425,452206.76852021395,358473.58292237204,Skip: below threshold,—,,,-4.584376045132343
119,1015221,1123802.700640117,834849.5890681637,1233132.4346272373,Skip: no budget,—,,,9.728552345073213
120,1003813,486692.7333087421,632178.3561344923,402919.819984458,Skip: below threshold,—,,,-17.21269038778545
121,1017213,1004660.9213218428,909432.0503278654,882546.1732956625,Skip: below threshold,—,,,-12.15482213297524
122,1011086,94008.20793433652,79671.4338766206,122642.2601508726,Skip: no budget,—,,,30.459098035925308
123,1010191,1034467.271269048,1474155.825797103,1204670.2803357828,Skip: below threshold,—,,,16.45320386578647
124,1010994,504871.8197897028,583010.4786902395,584299.4215459335,Skip: below threshold,—,,,15.73223116103314
125,1005659,645176.3511799036,540524.8662962234,849272.3632261482,Skip: no budget,—,,,31.63414338932172
126,1002477,541865.663543965,241314.5665139156,486007.3990113545,Skip: no budget,—,,,-10.308507862867813
