,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
0,1005269,534763.0306843838,477679.3512498521,361974.52825203154,Skip: below threshold,—,,,-32.31122806137505
1,1006453,519972.1690728822,333445.86910939333,604565.7999722942,Bid,Yes,523690.8946392915,-3718.7255664092954,16.26887666896551
2,1001684,465541.3587335053,444211.50794557494,442524.1123447594,Skip: below threshold,—,,,-4.9441893737140346
3,1011965,125682.68414291625,194357.18601714793,121251.69681114958,Skip: below threshold,—,,,-3.525535249333235
4,1009387,251644.7970704913,253844.7806118318,186731.16189364003,Skip: below threshold,—,,,-25.795739046679962
5,1004884,338111.1821086262,302313.51833449584,376919.48921497,Bid,Yes,308359.7887011858,29751.393407440395,11.477972087263211
6,1010024,90933.99659384688,120498.88313618115,133803.429386461,Bid,No,,,47.1434605300466
7,1003311,244025.729281854,45334.91154902374,274582.5634535762,Bid,No,,,12.521972277943075
8,1008937,1037163.2079467138,113186.53607753248,1106422.746314044,Bid,No,,,6.677785891040658
9,1003732,1138376.587520707,1247838.7205848193,843142.0500571893,Skip: below threshold,—,,,-25.93469864893434
10,1006957,195419.74159425765,174049.32957992496,251496.68722910163,Bid,Yes,210169.03068994216,-14749.289095684508,28.695640050161543
11,1014791,388300.8206646038,422494.15135616873,373811.93000900926,Skip: below threshold,—,,,-3.731357206713029
12,1003225,155232.19697682737,37236.96799140283,558463.7161763436,Bid,No,,,259.76023470163835
13,1009240,1099947.352613819,1093658.3394438094,968525.6503235569,Skip: below threshold,—,,,-11.947999327237174
14,1009194,490687.0017331023,549651.5424760083,472071.09013305634,Skip: below threshold,—,,,-3.7938464916117067
15,1007412,189286.13711869525,136676.5868405331,238846.9300387877,Bid,No,,,26.18300192211882
16,1013393,588438.6579869805,545503.8478679727,466644.0015865362,Skip: below threshold,—,,,-20.69793592710204
17,1000277,160000,72346.63714116084,155281.5277563535,Bid,Yes,132540.73286875585,27459.267131244153,-2.949045152279068
18,1016999,543030.4205550842,882716.2390105743,382381.9447357153,Skip: below threshold,—,,,-29.583697291793438
19,1011880,342290.3554109876,519856.37931678095,343638.0877460562,Skip: below threshold,—,,,0.3937395003287066
20,1012704,328662.3306763167,446689.28085503954,364218.4246621148,Skip: below threshold,—,,,10.818426898096687
21,1003443,495085.09256649966,357735.11060108204,350241.55909840856,Skip: below threshold,—,,,-29.256290614049497
22,1005260,312669.0746542675,380805.105316617,301859.52292662306,Skip: below threshold,—,,,-3.4571860807139547
23,1005330,205978.25448134,130065.04469371965,189182.3802318864,Bid,No,,,-8.154197777695591
24,1010956,248562.2309834702,292508.91082572704,253284.53088669124,Skip: below threshold,—,,,1.8998461208433115
25,1008715,308558.7914132903,420769.0903853535,342086.4974667332,Skip: below threshold,—,,,10.865905294701252
26,1010065,338740.684232146,483983.6278861339,511737.7274046168,Skip: below threshold,—,,,51.07064230109197
27,1004747,377858.30165079446,303365.80258780014,332742.847098193,Bid,No,,,-11.9397812236757
28,1010071,399636.328125,360239.394485732,377304.3949233872,Skip: below threshold,—,,,-5.5880638545522086
29,1015058,793747.3530204443,706185.1993180803,790134.5568609925,Bid,Yes,720308.903304442,73438.44971600233,-0.4551569395102945
30,1001272,488220.703125,319480.73741891526,621717.8393371946,Bid,Yes,325870.35216729355,162350.35095770645,27.343604103166243
31,1003325,290588.8181174805,248974.15095017268,327446.2509259753,Bid,Yes,281358.5902813903,9230.227836090198,12.683706498848816
32,1008277,549283.6048526863,551324.2238811876,390805.4366603952,Skip: below threshold,—,,,-28.851792915755013
33,1009414,878210.8626198083,857189.5768040655,632824.3723189322,Skip: below threshold,—,,,-27.941636883066874
34,1007329,1198291.144758639,1751041.694854406,722145.7114167326,Skip: below threshold,—,,,-39.73537110948208
35,1016875,607060.9737523481,678246.2798745631,543992.5329139241,Skip: below threshold,—,,,-10.389144347162881
36,1017584,423331.9216109036,378825.28866816824,437045.8231633255,Bid,Yes,386401.7944415316,36930.12716937199,3.239515106783455
37,1002728,444571.6526171339,320222.3111744938,354476.5387011676,Bid,Yes,326626.7573979837,117944.89521915023,-20.265600243647654
38,1006648,282436.0821990926,426541.6308727621,568951.873628282,Bid,Yes,435072.4634902174,-152636.3812911248,101.44447168305533
39,1002104,316121.72682236374,384693.0233580456,320515.77976157,Skip: below threshold,—,,,1.389987642853592
40,1008509,627546.9717644589,438160.48917200643,651187.761211287,Skip: no budget,—,,,3.767174492191051
41,1005539,494047.42020986887,392504.13858330535,399113.64418716414,Skip: below threshold,—,,,-19.21551902495055
42,1011227,754598.096140933,1037506.2823259734,749898.6783052739,Skip: below threshold,—,,,-0.6227709637345049
43,1015688,388504.6640912089,458079.8617243915,514085.77379578166,Skip: no budget,—,,,32.324221897910135
44,1001429,359366.81428436824,281313.6093683696,373742.3834735111,Bid,Yes,303987.9031011023,55378.91118326597,4.0002494993228295
45,1011244,919114.7877992296,879630.820594831,873177.4228086133,Skip: below threshold,—,,,-4.998000859132172
46,1010881,613277.7481554963,342241.6525085596,500435.4071235712,Skip: no budget,—,,,-18.399875320980012
47,1002621,622779.1853439875,130451.58890921905,793695.8675645716,Bid,No,,,27.444186678490134
48,1004759,522816.7020523708,250259.11788111017,616936.2136313693,Bid,Yes,255264.30023873236,267552.40181363845,18.002391891751472
49,1005092,144981.7934659477,225889.39038536025,414078.0204515029,Skip: no budget,—,,,185.60691004885282
50,1012213,273566.8789808917,247454.09543468335,291172.8101373737,Skip: no budget,—,,,6.4356954402041175
51,1006864,414761.0415466024,502390.30706742953,358601.66511278646,Skip: below threshold,—,,,-13.540176344529186
52,1007784,436091.07780726784,593701.672577322,466170.5307462046,Skip: below threshold,—,,,6.897516245959634
53,1002965,621467.8260869565,324250.58153594856,732252.415732424,Skip: no budget,—,,,17.826279172490313
54,1011901,1491661.139583961,1795303.3332881187,692758.6222104911,Skip: below threshold,—,,,-53.55790911039566
55,1016816,323769.1401648999,419507.5995832728,332834.8768655261,Skip: below threshold,—,,,2.8000620120895117
56,1013358,377814.59109487466,395335.1874781014,388752.1387646321,Skip: below threshold,—,,,2.89495110235456
57,1009904,176393.58288770053,165126.75444385034,181297.3903220548,Bid,Yes,168429.28953272736,7964.293354973168,2.7800373199949315
58,1008344,543656.9196691875,638655.2167941558,558773.5256777047,Skip: below threshold,—,,,2.7805414520826086
59,1011548,713232.562465125,808282.8055539073,570166.7364022569,Skip: below threshold,—,,,-20.05879058134893
60,1007252,291804.6709129512,175793.7671703364,335857.2947568458,Skip: no budget,—,,,15.096613671765406
61,1007124,304822.6986514391,289906.82705415954,351838.4883066844,Skip: no budget,—,,,15.423979206026017
62,1004585,934667.0929117384,597800.5177292667,1135527.266515426,Skip: no budget,—,,,21.490023038893387
63,1010411,333499.39119846927,463258.07013387117,364509.0212484531,Skip: below threshold,—,,,9.298256868939731
64,1015987,441742.2128166126,314668.9650132985,412053.8687105287,Skip: no budget,—,,,-6.72073966324991
65,1000416,701851.4442916093,816461.0867307802,720002.7913224568,Skip: below threshold,—,,,2.586209258166864
66,1017481,279605.33007832366,140850.47202536644,152091.25390174327,Skip: below threshold,—,,,-45.60502338809523
67,1009430,237505.26137454587,267959.11125925614,280437.19913514634,Skip: below threshold,—,,,18.07620492789707
68,1007445,305296.585767174,194723.02806904595,462119.9621105125,Skip: no budget,—,,,51.36755000035783
69,1014733,334400.41590850014,283945.1396587744,352074.93785223266,Skip: no budget,—,,,5.285436591253726
70,1003266,485735.4426119152,473733.7203361306,544915.6924437332,Skip: no budget,—,,,12.18363838421832
71,1014453,302903.3197033752,385832.7362520604,290996.43612061784,Skip: below threshold,—,,,-3.9309188141012976
72,1005243,825922.0282229132,679315.5145546835,831622.9529825032,Skip: no budget,—,,,0.6902497529768524
73,1004395,288498.18273697305,294182.062533583,285305.37296842784,Skip: below threshold,—,,,-1.1067001317842367
