,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
0,1011630,249249.8230714792,196175.88590468146,224990.6288800746,Bid,No,,,-9.732883214303268
1,1012272,588015.6033723417,378889.515111803,582968.3314216818,Bid,Yes,461078.000114371,126937.60325797071,-0.8583568057910708
2,1004913,447703.8682213585,601844.0109359956,437597.1659074995,Skip: below threshold,—,,,-2.257452533079735
3,1009021,1631110.6659989986,975858.7173051763,1074651.163282065,Bid,Yes,995375.8916512799,635734.7743477187,-34.11537391769316
4,1005624,905094.6897886692,717987.8853611686,992822.5974035508,Bid,No,,,9.692677308201326
5,1001299,205353.3310875593,84755.20372508075,399987.4983541782,Bid,Yes,332900.08032510546,-127546.74923754617,94.78013638046617
6,1012598,154202.44545848525,110421.66269680543,244816.86376127417,Bid,Yes,173869.21900466862,-19666.773546183365,58.763282276988505
7,1007885,251941.99726402183,303829.03369651677,277827.906936794,Skip: below threshold,—,,,10.274551267308208
8,1016045,1048532.5355273,903309.2246062375,1114097.0859466894,Skip: no budget,—,,,6.252981972220577
9,1004058,873122.0883224887,739147.8932576863,1087891.765870101,Bid,Yes,877830.5414198888,-4708.453097400139,24.597897638833633
10,1010581,1396230.7542389396,81731.36838974508,1067362.6059161332,Bid,No,,,-23.553996882275136
11,1016582,697487.9472215173,626188.9909822751,695175.2336337455,Skip: no budget,—,,,-0.33157757019095363
12,1009692,312009.7874847071,338422.0952599732,338416.8328220922,Skip: below threshold,—,,,8.463531080312494
13,1001080,286319.3310186317,29762.54938523235,241000.6443546766,Bid,Yes,204992.25167315878,81327.07934547291,-15.828021986055168
14,1006442,347517.5385958213,202434.49216715991,296131.9359927263,Bid,Yes,254976.71025102233,92540.82834479897,-14.7864774856324
15,1017247,350000,497894.4000988784,319056.3425119233,Skip: below threshold,—,,,-8.841044996593347
16,1008206,947379.985041137,766209.8562453323,753429.8337240503,Skip: below threshold,—,,,-20.472266079028994
17,1013318,565112.2151790303,639868.5441428259,516970.4662287177,Skip: below threshold,—,,,-8.518971570108615
18,1013652,612743.1918661532,372304.3089428606,508955.11257365823,Bid,No,,,-16.93826723335773
19,1010537,364991.6071652261,310434.5668918471,376162.0263422661,Bid,Yes,316643.2582296841,48348.34893554199,3.0604591880337058
20,1011142,699115.3573956122,1044996.7032134901,716445.2151698476,Skip: below threshold,—,,,2.4788266472637197
21,1012190,872519.2407093842,1393716.769030945,557639.9218605232,Skip: below threshold,—,,,-36.08852437372668
22,1009875,654882.9500725088,866581.6815730263,463272.8519719931,Skip: below threshold,—,,,-29.258678681327794
23,1000939,680113.1567520625,770377.8259566579,626844.4910683363,Skip: below threshold,—,,,-7.832323952989703
24,1014464,447532.2156020507,662813.8132367971,367146.6415207086,Skip: below threshold,—,,,-17.961963693094578
25,1005156,587926.2097852242,472502.0676242168,477015.023476267,Skip: below threshold,—,,,-18.864814063906802
26,1008025,181867.99318769376,125003.83105395573,201810.21407586432,Bid,Yes,171188.11613592465,10679.877051769115,10.965217429759358
27,1014203,118776.28622457798,101827.44376064095,171729.20780562365,Bid,No,,,44.58206538039434
28,1008555,432079.74440894567,254873.76978779488,486653.36799898033,Bid,Yes,399890.44846804976,32189.295940895914,12.63045173864549
29,1013025,373064.32465399953,414679.5203092622,510618.88425064506,Skip: no budget,—,,,36.871539438733855
30,1013967,1368707.516140821,1128060.9743247142,1481360.251129598,Skip: no budget,—,,,8.230592267543782
31,1007348,537693.8929964487,374168.5873198832,437039.1890598455,Skip: no budget,—,,,-18.719703765961864
32,1000204,783717.2505907736,1136106.2854561352,784325.4081782786,Skip: below threshold,—,,,0.07759910695426324
33,1008958,405500.2235136344,288227.0001614937,395028.6554380218,Skip: no budget,—,,,-2.5823828122404233
34,1011523,410498.063389886,386247.96599426016,434781.3213822724,Skip: no budget,—,,,5.915559696398001
35,1003839,417165.19997892185,454219.23749378725,463668.66720530426,Skip: below threshold,—,,,11.147494380818939
36,1005838,334863.03758093104,369539.791405445,389736.6900237142,Skip: below threshold,—,,,16.38689442680609
37,1017096,337395.6685396323,405192.51296607015,402685.4225970936,Skip: below threshold,—,,,19.351094322004332
38,1015060,215484.14476010844,265534.46649152064,201837.5602264312,Skip: below threshold,—,,,-6.332987769874919
39,1004301,1506601.620959748,1081456.5883876418,1334925.0338352162,Skip: no budget,—,,,-11.394955689425649
40,1011638,318573.8245547913,258630.09184773127,289753.22952233115,Skip: no budget,—,,,-9.046755511924784
41,1008100,576755.6056620318,555160.755938246,665779.2492971773,Skip: no budget,—,,,15.435245494139457
42,1014256,207163.06431156176,126757.88185054422,256247.5075654132,Bid,No,,,23.693626765450407
43,1013792,629736.5406643758,550006.3757644751,673791.9284881824,Skip: no budget,—,,,6.995844290269057
44,1010722,217273.5416556885,112407.63859185058,245456.9684090048,Bid,Yes,203352.95908721403,13920.582568474463,12.971403024293837
45,1005555,830740.4246724064,619357.9106668878,825366.5604289916,Skip: no budget,—,,,-0.6468764590977936
46,1013570,1000000,710270.8070279347,1120779.4951213745,Skip: no budget,—,,,12.07794951213745
47,1000513,436063.0263565892,320250.4954740751,552989.3244444997,Skip: no budget,—,,,26.814082144239016
48,1014860,318226.00380249607,275755.3601240085,297629.27279930544,Skip: below threshold,—,,,-6.472359504590891
49,1004516,219765.62904837693,132610.30645380678,267734.7030545505,Bid,Yes,223817.29035577294,-4051.661307396018,21.827377745049557
50,1012454,257231.0891603848,355717.03223426454,253229.2775567282,Skip: below threshold,—,,,-1.5557262602738784
51,1004328,846299.5303531048,811617.2259156742,797608.5802380703,Skip: below threshold,—,,,-5.753394438812812
52,1013280,703189.1826044585,381181.0037420343,593669.4004766374,Skip: no budget,—,,,-15.57472510060292
53,1006292,881522.2250296399,703866.5236607267,789156.386759188,Skip: no budget,—,,,-10.477993140484484
54,1003458,315481.8578516349,176642.67346448536,267470.4812841076,Skip: no budget,—,,,-15.218427105277838
55,1012584,498307.1875368819,405272.5810230281,475010.6754719816,Skip: no budget,—,,,-4.675130651848371
56,1000531,372880.6956521739,305308.4195010412,263624.2657889269,Skip: below threshold,—,,,-29.300639892916912
57,1002755,761289.8120672602,687341.8409944315,1102661.286253654,Skip: no budget,—,,,44.84119828944112
58,1012986,157451.31198516174,265809.5389040494,155976.15261986665,Skip: below threshold,—,,,-0.9368987445681638
