,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
0,1000723,298646.21564868075,350324.39478574914,263431.0048870929,Skip: below threshold,—,,,-11.79161459826233
1,1002494,281191.179813594,367345.4291773494,285270.80976791785,Skip: below threshold,—,,,1.4508385209764834
2,1015711,1257373.834011002,361301.95032882795,819920.156544907,Bid,Yes,707412.8188433903,549961.0151676117,-34.791059399623805
3,1016635,411205.5982735863,543716.2020256537,362671.9269750436,Skip: below threshold,—,,,-11.802774938451087
4,1003155,878922.2373806275,726445.799476171,901418.180657914,Bid,No,,,2.559491877726192
5,1012582,415211.9145628324,480821.94112068147,370452.5502805633,Skip: below threshold,—,,,-10.77988437046544
6,1007822,538795.0481430537,558334.8291421017,668311.8333416528,Bid,Yes,569501.5257249437,-30706.477581890067,24.038228570395386
7,1006848,643380.3514594608,804262.0984958507,777547.108681221,Skip: below threshold,—,,,20.85341228052937
8,1001292,351702.3911069532,517232.996259504,413284.574006607,Skip: below threshold,—,,,17.509742457487746
9,1003482,542342.816340336,839568.2985821756,864878.6694160341,Skip: below threshold,—,,,59.47084452083854
10,1014735,740302.4652993578,232489.16243327054,358061.3878806441,Bid,Yes,298908.31234063406,441394.1529587237,-51.63309530033051
11,1001063,695660.7387140902,260211.2308926502,646871.4209182699,Bid,No,,,-7.01337808512897
12,1013458,342287.3934763444,530247.2153104829,403031.70031445846,Skip: below threshold,—,,,17.746580211786885
13,1010552,178819.70432600513,269641.28770663094,194775.9753685286,Skip: below threshold,—,,,8.9231055954738
14,1000608,1177510.8832033167,790087.4300438439,1132425.0472356975,Bid,No,,,-3.8289103405114253
15,1010027,138618.59286688754,65890.4322633408,116581.8764365648,Bid,No,,,-15.897374208295515
16,1002794,728480.5653710248,481333.764763165,413033.29725686135,Skip: below threshold,—,,,-43.30208424345569
17,1010443,830262.0443810712,646762.3350539831,741306.6511624708,Bid,Yes,659697.5817550628,170564.46262600843,-10.714134630219462
18,1007561,1237969.0295514837,432643.33488721243,404519.3484629837,Skip: below threshold,—,,,-67.32395247322616
19,1002365,270495.1315516884,203001.63816332846,426720.136729845,Bid,Yes,341543.50932409265,-71048.37777240423,57.755200354984524
20,1013336,1508922.7493512544,1630852.24296556,1229163.9268999689,Skip: below threshold,—,,,-18.540301189810076
21,1011436,984601.233776284,254114.79642705267,1174679.411416742,Bid,Yes,1012785.2572706748,-28184.02349439077,19.305092368353314
22,1011302,325812.174817898,193423.76335882794,325845.5050124448,Bid,Yes,277911.6893106371,47900.48550726089,0.010229880011516356
23,1011068,516267.9040526887,393504.1344933507,434181.48136308906,Skip: no budget,—,,,-15.899966285958026
24,1010896,185075.61632483944,179262.2073096598,319146.30468976655,Bid,No,,,72.44103303679404
25,1007193,195375.6509500352,237467.2630866296,185017.42592549627,Skip: below threshold,—,,,-5.301696999688007
26,1005448,604714.1151082151,942775.1268522269,706255.7996572059,Skip: below threshold,—,,,16.791684204497138
27,1014194,451623.4458259325,501576.045227723,378972.9782972241,Skip: below threshold,—,,,-16.08651370963362
28,1010169,834824.8633326584,896589.5586044168,845774.2030267535,Skip: below threshold,—,,,1.311573262251057
29,1001979,379904.8544456294,512788.3067652346,461620.90529453073,Skip: below threshold,—,,,21.509609548986756
30,1006014,278297.3720307431,223202.23116902157,302709.9658964896,Bid,Yes,261791.08689355952,16506.285137183586,8.772125186668918
31,1007927,590708.6154717063,474949.0906880736,670037.1692934372,Skip: no budget,—,,,13.429388321750416
32,1014481,433514.0186915888,271400.4731821176,320509.3499084795,Skip: no budget,—,,,-26.067131375399242
33,1011229,362736.0035189756,324937.4717835579,310027.9309330558,Skip: below threshold,—,,,-14.53069782833467
34,1000955,621476.5980313773,736668.0595166798,586314.9282283435,Skip: below threshold,—,,,-5.657762482837457
35,1008142,536927.1734271443,727925.4818245922,610644.0689377459,Skip: below threshold,—,,,13.729403010109383
36,1006066,546962.319172051,311345.0432877094,675367.2712412445,Skip: no budget,—,,,23.47601426430305
37,1013731,665471.3520651456,230016.92682515216,594976.5980097414,Skip: no budget,—,,,-10.593206429794323
38,1017439,892631.4684580666,856312.6395339349,830675.4003225999,Skip: below threshold,—,,,-6.940833963930232
39,1009830,232072.1344803569,275952.038342294,287433.6020775028,Skip: below threshold,—,,,23.855284358507
40,1002232,784225.0530785562,1101036.5941249942,950627.286997386,Skip: below threshold,—,,,21.218683752272476
41,1011813,420238.7852735215,254957.5835906464,406529.76093193085,Skip: no budget,—,,,-3.2621987360514164
42,1010044,230071.89979365864,306861.1671254751,230578.24027245856,Skip: below threshold,—,,,0.2200792357754387
43,1016088,183400.05337603416,159636.07056722644,170679.9484529801,Skip: below threshold,—,,,-6.93571495149644
44,1002068,332315.5584645593,339568.69786007964,484201.02965420624,Skip: no budget,—,,,45.70519415083154
45,1000697,1292944.4967074315,872035.1543247226,1034654.1934837258,Skip: no budget,—,,,-19.97690572808493
46,1016430,486054.4618649063,310888.26742653997,520524.4842149148,Skip: no budget,—,,,7.091802473688445
47,1014501,802585.9387923904,419911.41327397124,779738.44002951,Skip: no budget,—,,,-2.846735490688748
48,1005133,554723.7502989715,524556.638453099,259120.13614986403,Skip: below threshold,—,,,-53.288436629906364
49,1005165,435608.2893132873,248304.57886789885,393856.5861245244,Skip: no budget,—,,,-9.584689780486539
50,1003983,339941.5810798078,229337.48494595187,355359.33753923385,Skip: no budget,—,,,4.535413529128249
51,1007594,360300.0382701875,339835.03107976686,258580.2305887378,Skip: below threshold,—,,,-28.231972488765173
52,1010564,477231.7455249346,546373.1843325412,481320.31894203846,Skip: below threshold,—,,,0.8567270420383691
53,1002720,798198.4145459892,627303.7505275173,864348.0869172076,Skip: no budget,—,,,8.287372057590956
54,1016378,1346000.860955661,1788472.6697940966,1436903.5842630654,Skip: below threshold,—,,,6.753541245349834
55,1006783,734907.7622315302,712234.704636639,674825.9884278261,Skip: below threshold,—,,,-8.175416955900312
56,1007325,179257.44421906694,124959.55188367616,1152749.7622430543,Bid,Yes,910923.4872571444,-731666.0430380774,543.0693951177291
57,1014792,272216.3082013708,317065.44921185455,158349.99752074442,Skip: below threshold,—,,,-41.8293493997407
58,1014270,185000,143395.99310967914,168813.12454582346,Skip: no budget,—,,,-8.749662407662994
59,1002533,751176.0619683604,733033.0975272584,963483.3906792904,Skip: no budget,—,,,28.263324599908824
60,1016793,934599.4094367597,1391861.292909048,806042.3876870052,Skip: below threshold,—,,,-13.755307402476305
61,1005662,607067.1378091873,397553.988913208,501434.42110223335,Skip: no budget,—,,,-17.400499899923147
62,1002887,436988.3725204308,358772.78361591144,450829.89854823897,Skip: no budget,—,,,3.167481539148046
63,1013048,1277237.5372202478,1544707.7556678012,977893.5149031248,Skip: below threshold,—,,,-23.436832507178647
64,1009409,302280.00293247966,230003.06811607513,350986.9664369195,Skip: no budget,—,,,16.113194069049797
65,1001886,841453.0329828381,82565.14070032221,913810.2473250472,Skip: no budget,—,,,8.599079390766759
66,1014870,1351389.9443686365,1744199.9627009577,1279279.064285298,Skip: below threshold,—,,,-5.336052734729224
67,1010311,269320.0374491062,226609.1107404757,427921.6110697158,Skip: no budget,—,,,58.88963001892525
68,1011679,1096544.1280301248,416152.024792288,788597.8418525357,Skip: no budget,—,,,-28.083346424990296
69,1013368,1218002.878279092,610961.6066356327,648566.039153196,Skip: below threshold,—,,,-46.75168255188768
70,1011082,917169.2777018652,517353.45713070384,1281304.928046048,Skip: no budget,—,,,39.70212033885293
71,1016921,342790.6332271027,396982.81223770423,303707.1968245284,Skip: below threshold,—,,,-11.401547362783708
72,1007595,553619.1463299727,312219.47440250556,528952.4662635669,Skip: no budget,—,,,-4.455532332999147
73,1004906,321789.80228928203,564366.1520096586,276336.633210298,Skip: below threshold,—,,,-14.125111720638865
74,1001090,291733.6988966768,323086.6245557579,360903.8937890321,Skip: no budget,—,,,23.7100462353008
75,1013046,1105547.5466782458,844670.307689619,763980.3528958679,Skip: below threshold,—,,,-30.89574888105525
76,1013206,182509.7749907783,209636.32686477056,134513.30596814438,Skip: below threshold,—,,,-26.298026516694268
77,1004322,442340.8309337721,162034.404698808,473176.2977772232,Skip: no budget,—,,,6.970974571431293
78,1002158,166258.06451612903,203142.86188071128,286796.7345554029,Skip: no budget,—,,,72.50094627895788
79,1005513,409270.64965197217,302210.19225463545,799108.1107869243,Skip: no budget,—,,,95.25175124736032
80,1013795,963380.3373097492,82571.80678289827,1264603.1128328235,Skip: no budget,—,,,31.2672746014562
81,1017397,125822.39853524564,193990.53932749777,168806.3266989079,Skip: below threshold,—,,,34.162381788979744
82,1002807,718309.3897543363,224117.2727796549,608315.8672168922,Skip: no budget,—,,,-15.31283373242026
83,1003763,871196.7545638945,910011.7425791058,639831.277161064,Skip: below threshold,—,,,-26.557201480697422
84,1013355,84360.84072168145,97058.3760360662,99060.50112691033,Skip: below threshold,—,,,17.42474384972664
85,1014116,444592.1603450463,318427.0083307243,500692.5043439607,Skip: no budget,—,,,12.618383544004722
86,1016247,224932.7671620665,213230.83236435402,229297.5569393904,Skip: below threshold,—,,,1.9404864095141
87,1015444,301298.8520639527,432380.2484234897,271617.92039041885,Skip: below threshold,—,,,-9.850993945119276
88,1001017,401089.4941634241,251877.75632701206,398278.3151372239,Skip: no budget,—,,,-0.7008857292718783
89,1012035,601364.2483171279,245043.83152833977,574730.0272445199,Skip: no budget,—,,,-4.428966495288315
90,1008990,1334996.894000715,1399655.737584636,1025792.2889796852,Skip: below threshold,—,,,-23.16144752175463
91,1006844,779698.6793973588,387695.41508427705,526970.1454128817,Skip: no budget,—,,,-32.41361575471885
92,1013728,797248.8087839237,1079252.345937864,690886.0026378824,Skip: below threshold,—,,,-13.341231115576194
93,1005994,300776.08753669605,373338.7811450278,333671.8839317133,Skip: below threshold,—,,,10.936971972881256
94,1014283,420034.1131406503,460860.1659977021,577387.4143865211,Skip: no budget,—,,,37.46202899314997
95,1000850,136890.74700276667,119538.56304270677,109492.8816831484,Skip: below threshold,—,,,-20.014402667453147
96,1012818,457096.1043016629,291299.0138634198,380298.3976875027,Skip: no budget,—,,,-16.801216613186703
